Latitude,Longitude,Frequency
41.95568292,-87.64804417,1
41.79435476,-87.68405367,1
41.93351644,-87.79800375,1
41.77699242,-87.67263996,1
41.69784335,-87.64042948,1
41.89039157,-87.76338896,1
41.67525051,-87.63700777,1
41.65760912,-87.59767979,1
41.70065405,-87.6377884,1
41.73884081,-87.70336936,1
41.79187738,-87.62562958,1
41.95962614,-87.64985127,1
41.83681566,-87.7301224,1
41.88076025,-87.75263074,1
41.87102932,-87.62860496,1
41.92089814,-87.72054189,1
41.78367342,-87.59789781,1
41.75808983,-87.63372334,1
41.9026373,-87.64394649,1
41.86900321,-87.68433419,1
41.75239815,-87.64829775,1
41.94682684,-87.68141343,1
41.79358387,-87.62778542,1
41.856088,-87.65942683,1
41.90937299,-87.65106359,1
41.88008395,-87.626148,1
41.88543494,-87.66128889,1
41.85876805,-87.66205273,1
41.77005202,-87.69003579,1
42.01830494,-87.70503097,1
41.88478119,-87.68214005,1
41.87378539,-87.69739022,1
41.84027055,-87.70001581,1
41.97852775,-87.74809869,1
41.74952194,-87.65613767,1
41.91441129,-87.76161015,1
41.85915067,-87.63780617,1
41.81402588,-87.62731901,1
41.93396484,-87.76511074,1
41.92898704,-87.65494845,1
41.68228,-87.62642179,1
41.9082077,-87.7136869,1
41.73628139,-87.64288895,1
41.75742131,-87.63842557,1
42.01127796,-87.68204725,1
41.96341558,-87.7156562,1
41.75763215,-87.62798877,1
41.73780266,-87.68887383,1
41.88375061,-87.75029378,1
41.96688247,-87.68158037,1
41.85576176,-87.68183619,1
41.91190639,-87.76560034,1
41.98898203,-87.77599518,1
41.67529341,-87.62739505,1
41.90728693,-87.71545549,1
41.97016399,-87.84057398,1
41.84161476,-87.65802268,1
42.01815825,-87.68652556,1
41.81145656,-87.59747738,1
41.74728011,-87.56009256,1
41.97199574,-87.79212515,1
41.91200969,-87.77774175,1
41.760109,-87.68556455,1
41.93056477,-87.7433519,1
41.90848233,-87.63754645,1
42.0092974,-87.7028236,1
41.89267084,-87.74572815,1
41.92275156,-87.64745599,1
41.79684843,-87.7843889,1
41.80429692,-87.64624508,1
41.75098276,-87.556519,1
41.79659441,-87.68410808,1
41.75288725,-87.67564317,1
41.94229148,-87.65782148,1
41.87103694,-87.63931852,1
41.96031236,-87.77977104,1
41.8063869,-87.65761518,1
42.00987085,-87.6889718,1
41.85960787,-87.64766496,1
41.68808797,-87.64833241,1
41.89257705,-87.71378658,1
41.79080049,-87.7047017,1
41.91398736,-87.68783927,1
41.96835376,-87.71795085,1
41.80665021,-87.63330163,1
41.99891222,-87.66431591,1
41.92463223,-87.66860179,1
41.92551658,-87.70931559,1
41.79800535,-87.74748125,1
41.92361105,-87.7091247,1
41.91694817,-87.71676217,1
41.90212459,-87.70676635,1
41.92782854,-87.65209436,1
41.72043854,-87.65767754,1
41.76665214,-87.61286831,1
41.89416361,-87.72359993,1
41.95991179,-87.72656932,1
41.79654902,-87.71467198,1
41.79380599,-87.65416819,1
41.6926354,-87.71310208,1
41.87273724,-87.66174503,1
41.73064565,-87.57556178,1
41.83725096,-87.64776055,1
41.74505608,-87.651813,1
41.70733799,-87.61220887,1
41.71534836,-87.60303586,1
41.86326322,-87.73242531,1
41.97084752,-87.71221232,1
41.7916905,-87.70385692,1
41.93121399,-87.67882719,1
41.76316797,-87.61523482,1
41.89066636,-87.6280329,1
41.93986462,-87.65718917,1
41.76887695,-87.57147928,1
41.71212683,-87.6272339,1
41.83219826,-87.62328488,1
41.8365755,-87.61888068,1
41.75963977,-87.62156366,1
41.76949728,-87.68459766,1
41.92071643,-87.73552792,1
41.96210098,-87.66233696,1
41.88176785,-87.74893473,1
41.97473572,-87.67712774,1
41.85500449,-87.72644604,1
41.87774256,-87.71090786,1
41.99551034,-87.65697939,1
42.00953571,-87.68210182,1
41.93988579,-87.65565993,1
41.65561479,-87.61384733,1
41.74607335,-87.66333057,1
41.75572845,-87.7178972,1
41.87131545,-87.71802335,1
41.7533252,-87.58402475,1
41.93177441,-87.65761273,1
41.92965972,-87.71223353,1
41.83016615,-87.69111845,1
41.69719823,-87.64496222,1
41.91179556,-87.6860391,1
41.87715095,-87.68385887,1
41.74426345,-87.65235637,1
41.77230752,-87.65607769,1
41.94958197,-87.72749441,1
41.86643656,-87.70241566,1
41.71752439,-87.59826788,1
41.91173521,-87.79853848,1
41.9422232,-87.78622026,1
41.77104797,-87.57276597,1
41.98792404,-87.65814847,1
41.87445927,-87.69371545,1
41.73245895,-87.62402904,1
41.96562933,-87.70238291,1
42.00914861,-87.66441471,1
41.99040429,-87.70594547,1
41.98369184,-87.65617395,1
41.76244609,-87.64434225,1
41.89035592,-87.75298456,1
41.87701948,-87.68633507,1
41.80232582,-87.66237444,1
41.74848881,-87.66718624,1
41.85990369,-87.66620736,1
41.91992625,-87.74619467,1
41.93501177,-87.64180444,1
41.88016981,-87.64114021,1
41.99476419,-87.8014748,1
41.89998037,-87.62581464,1
41.92365074,-87.67783519,1
41.81906869,-87.70008535,1
41.91147307,-87.68481528,1
41.7994712,-87.66746534,1
41.90662942,-87.73378214,1
41.81847542,-87.72022431,1
41.71493546,-87.55234926,1
41.74576219,-87.5624963,1
41.99421553,-87.68269578,1
41.96679716,-87.70166539,1
41.77191237,-87.68753905,1
41.69215984,-87.65888158,1
41.95772038,-87.73096888,1
42.00793166,-87.66466662,1
41.89771836,-87.67794251,1
41.94674258,-87.68738397,1
41.89502883,-87.65151746,1
41.90823931,-87.64092522,1
41.89262811,-87.71257039,1
41.87620089,-87.72381109,1
41.74785898,-87.66458727,1
41.81961219,-87.69022971,1
41.95428518,-87.78415762,1
41.93784081,-87.75271961,1
41.85832694,-87.72369453,1
41.90049683,-87.66201623,1
41.91804416,-87.65745998,1
41.79582346,-87.63186087,1
41.68152263,-87.63541362,1
41.74961011,-87.56255655,1
41.77843788,-87.69581438,1
41.76181506,-87.71274789,1
41.77286542,-87.70299621,1
41.76618257,-87.58197639,1
41.93934955,-87.74935755,1
41.7943246,-87.59031701,1
41.91706255,-87.73475002,1
41.78871779,-87.6078837,1
41.73203412,-87.60828739,1
41.76305479,-87.57623254,1
41.78095044,-87.69263637,1
41.79432753,-87.60621422,1
41.90022812,-87.77198506,1
42.00315988,-87.6916554,1
41.86336788,-87.68994194,1
41.88180007,-87.74664299,1
41.73869828,-87.66313976,1
41.87746397,-87.76294937,1
41.70603638,-87.7121603,1
41.94011937,-87.70643496,1
41.8967504,-87.75632791,1
41.72775022,-87.64946452,1
41.99938492,-87.67106182,1
41.84743173,-87.71487566,1
41.92073729,-87.68137041,1
41.73521908,-87.65575302,1
41.72034172,-87.56990269,1
41.80848787,-87.63089009,1
41.97023344,-87.66022912,1
41.80181253,-87.59823323,1
41.88426922,-87.7622976,1
41.9450588,-87.7273608,1
41.77116613,-87.6870883,1
41.74357298,-87.72493883,1
41.84495544,-87.64523036,1
41.89516931,-87.73691219,1
41.93176313,-87.75887533,1
41.95153371,-87.75040435,1
41.82815057,-87.70077738,1
41.96329527,-87.69813342,1
41.66096316,-87.64378561,1
41.76420506,-87.58974092,1
41.94484427,-87.77771775,1
41.90283997,-87.70610549,1
41.74875767,-87.58176917,1
41.68774611,-87.71331013,1
41.89455633,-87.65746894,1
41.73639258,-87.62197795,1
41.75744824,-87.62798345,1
41.65496387,-87.54956129,1
41.74002027,-87.56606052,1
41.78106125,-87.62060086,1
41.68339107,-87.63173254,1
41.88185828,-87.7240915,1
41.90724463,-87.72036389,1
41.90019809,-87.64447229,1
41.7471553,-87.69133079,1
41.69251299,-87.62900088,1
41.99015945,-87.78342635,1
41.9924537,-87.71648645,1
41.75406264,-87.62144937,1
41.82098064,-87.69300791,1
41.80715417,-87.73091057,1
42.00512657,-87.68465973,1
41.90157264,-87.73710973,1
41.72546976,-87.55258802,1
41.86651468,-87.77416714,1
42.00853971,-87.69581433,1
42.00854012,-87.69588791,1
42.00513299,-87.68433957,1
41.95340385,-87.7479683,1
41.74051759,-87.55513187,1
41.87376545,-87.69924465,1
41.87888047,-87.63667793,1
41.95256,-87.771868,1
41.92231451,-87.66078811,1
41.79204575,-87.79713628,1
41.89409929,-87.77011413,1
41.83601604,-87.71700384,1
41.89603877,-87.63418484,1
41.77277592,-87.68835523,1
41.707005,-87.63607195,1
41.92137844,-87.69486751,1
41.7516578,-87.65255674,1
41.93087335,-87.65512324,1
41.70096321,-87.64629893,1
41.72959954,-87.63979158,1
41.81453361,-87.69930832,1
41.93288978,-87.68885048,1
41.76041217,-87.55977365,1
41.96910417,-87.71460841,1
41.67562554,-87.62740606,1
41.85095927,-87.63332157,1
42.01952973,-87.68934534,1
41.94893151,-87.71767818,1
41.74227368,-87.54663167,1
41.74777502,-87.65123822,1
41.96716115,-87.70598973,1
41.86936958,-87.65979034,1
41.74935079,-87.57472252,1
41.9799684,-87.80167885,1
41.89713037,-87.66732234,1
41.90082031,-87.64572554,1
41.89615228,-87.73227871,1
41.72115265,-87.66717927,1
41.88683645,-87.62197506,1
41.89008841,-87.70476853,1
41.73074108,-87.58678582,1
41.76062632,-87.64064147,1
41.8142798,-87.62621572,1
41.78927254,-87.69733515,1
41.75370196,-87.65018596,1
41.88548476,-87.63243802,1
41.96777325,-87.76837721,1
41.90314445,-87.75686911,1
41.89480824,-87.74351582,1
41.79722776,-87.7636614,1
41.76318194,-87.65780844,1
41.75912923,-87.63451106,1
41.74998548,-87.56083333,1
41.74679692,-87.73685829,1
41.74637095,-87.62287553,1
41.92893933,-87.72323213,1
41.94664916,-87.70466536,1
41.65681332,-87.54471217,1
41.79448188,-87.66459423,1
41.96002893,-87.73266782,1
41.88635577,-87.72093453,1
41.89343201,-87.6613483,1
41.7055527,-87.69897391,1
41.75202982,-87.61979336,1
41.91158154,-87.77773077,1
41.98208004,-87.68939184,1
41.87070384,-87.73365536,1
41.76345887,-87.57300955,1
41.91909839,-87.71806423,1
41.7997733,-87.72334762,1
41.87299222,-87.75119199,1
41.88827676,-87.75535382,1
41.79470826,-87.67432466,1
41.75234864,-87.65197041,1
41.82240839,-87.69068234,1
41.96144507,-87.72539292,1
41.76184464,-87.69906854,1
41.80967592,-87.59369398,1
41.84365584,-87.72209423,1
41.75666653,-87.67331394,1
41.91519284,-87.65326485,1
41.93051359,-87.75486611,1
41.89886452,-87.66351362,1
41.81711068,-87.64453435,1
41.78303502,-87.64730077,1
41.81318704,-87.66508933,1
41.7666334,-87.67276092,1
41.89844045,-87.76950665,1
41.85812954,-87.63640396,1
41.65634477,-87.60512996,1
41.8049192,-87.74552568,1
41.90689764,-87.70691805,1
41.87112325,-87.73514577,1
41.94602236,-87.75509719,1
41.77243457,-87.73113657,1
41.90633626,-87.62541017,1
41.75128543,-87.70975627,1
41.86081096,-87.71454485,1
41.75127649,-87.55410041,1
41.78753516,-87.7082904,1
41.76009586,-87.62253724,1
41.91576288,-87.63305107,1
41.8923381,-87.71988206,1
41.87150962,-87.73926538,1
41.76130754,-87.61395072,1
42.004556,-87.76604672,1
41.75906269,-87.56069515,1
41.88009791,-87.77399732,1
41.77830885,-87.58522615,1
41.87206213,-87.68709002,1
41.74261171,-87.5853292,1
41.85208971,-87.68131187,1
41.68499683,-87.64862147,1
41.70924754,-87.53769917,1
41.80945021,-87.64068427,1
41.72536271,-87.62545518,1
41.81815967,-87.70046116,1
41.87834285,-87.70976739,1
41.93206238,-87.74534837,1
41.86176778,-87.71284694,1
41.78764358,-87.71565231,1
41.80594829,-87.66003323,1
41.74084794,-87.65347705,1
41.70638817,-87.53377561,1
41.92661569,-87.77459439,1
41.70030296,-87.66936824,1
41.77261973,-87.6357907,1
41.75052331,-87.60884895,1
41.75078749,-87.70852242,1
41.82727247,-87.63314672,1
41.7731575,-87.63486838,1
41.80943084,-87.61343089,1
41.90557329,-87.72395425,1
41.94087162,-87.7305835,1
41.88245417,-87.72571998,1
41.92653976,-87.76972599,1
41.77048869,-87.62567777,1
41.78189597,-87.698343,1
41.79136815,-87.6034534,1
41.8828417,-87.70192012,1
41.96022112,-87.68379545,1
41.88561755,-87.7569863,1
41.75099224,-87.58946833,1
41.77579347,-87.61069831,1
41.76053973,-87.59160121,1
41.76752422,-87.67448564,1
41.99844747,-87.69844983,1
41.99361698,-87.66120776,1
41.847482,-87.62255068,1
41.89884425,-87.6298346,1
41.76136228,-87.65777621,1
41.88932918,-87.68664791,1
41.87564608,-87.62741598,1
41.96325747,-87.76861934,1
41.74758763,-87.55767395,1
41.8895861,-87.68500365,1
41.70035247,-87.68964703,1
41.69994183,-87.6873808,1
41.78679506,-87.63056226,1
41.70519821,-87.70991982,1
41.96655438,-87.71605978,1
41.92628274,-87.65706435,1
41.73401072,-87.66027581,1
41.82348109,-87.70551214,1
41.9671237,-87.72555588,1
41.90074684,-87.73241194,1
41.909907,-87.72457799,1
41.77423868,-87.60092377,1
41.77255878,-87.70613727,1
41.85013504,-87.69140691,1
41.86554545,-87.70807816,1
41.75332072,-87.58417872,1
41.93893253,-87.80429864,1
41.85644825,-87.69560184,1
41.7703834,-87.72986538,1
41.95637941,-87.69954033,1
41.90730947,-87.68714243,1
41.70798903,-87.64406339,1
41.75098109,-87.57475097,1
41.94426042,-87.7501839,1
41.80903062,-87.60436435,1
41.98900004,-87.80833877,1
41.79479828,-87.67758756,1
41.76994928,-87.65546098,1
41.91017116,-87.77890026,1
41.8670732,-87.72582526,1
41.79163351,-87.78422805,1
41.75808764,-87.63381499,1
41.93054455,-87.64460525,1
41.89813176,-87.71640326,1
41.88029489,-87.72321403,1
41.82768087,-87.69475001,1
41.79986043,-87.67548215,1
41.80410615,-87.67458047,1
41.90884045,-87.66550704,1
41.91058182,-87.70566966,1
41.88092986,-87.70961739,1
41.93877723,-87.75067859,1
41.76701926,-87.61408485,1
41.71316833,-87.64786108,1
41.93138607,-87.75755938,1
42.00462433,-87.66034135,1
41.70828613,-87.62834898,1
41.72660148,-87.62518515,1
41.96175347,-87.69970401,1
41.93114949,-87.77522735,1
41.91172066,-87.72556006,1
41.93923831,-87.65894899,1
41.89577004,-87.76444671,1
41.90477871,-87.73620561,1
41.86590042,-87.66394225,1
41.87828725,-87.68389143,1
41.87543223,-87.76164558,1
41.68985056,-87.62446801,1
41.83664796,-87.65110999,1
41.99963661,-87.68438071,1
41.76703113,-87.62661018,1
41.84341618,-87.63301478,1
41.72229368,-87.5524543,1
41.68814302,-87.61950027,1
41.8798552,-87.65463848,1
41.84347222,-87.70988589,1
41.89840232,-87.77180637,1
41.85538304,-87.70951328,1
41.89678001,-87.72123531,1
41.98549487,-87.77670973,1
41.8745856,-87.7091944,1
41.88916907,-87.67441239,1
41.90085332,-87.72553088,1
41.90210141,-87.68576968,1
41.83542109,-87.65107899,1
41.87100145,-87.70163646,1
41.75189903,-87.64285354,1
41.73039267,-87.63616712,1
41.75078859,-87.63394555,1
41.74046751,-87.54297128,1
41.78480805,-87.61325541,1
41.76051953,-87.66855359,1
41.95340285,-87.74831021,1
41.94040726,-87.81294239,1
41.80580603,-87.7423999,1
41.84256126,-87.64274577,1
41.96157423,-87.73063109,1
41.79077657,-87.73411854,1
41.92718007,-87.80155881,1
41.88831781,-87.63665987,1
41.92847616,-87.77344262,1
41.78014537,-87.68366541,1
41.88186067,-87.74133978,1
41.71570184,-87.644274,1
41.89871732,-87.70245063,1
41.76317118,-87.61399221,1
42.00303104,-87.6990849,1
41.7521586,-87.61010591,1
41.81745949,-87.60671933,1
41.72865713,-87.56089108,1
41.75701067,-87.55632537,1
41.78071329,-87.64134193,1
42.00552151,-87.66218626,1
41.75553815,-87.65022879,1
41.87744403,-87.74271713,1
41.80892854,-87.60168785,1
41.88691624,-87.66778467,1
41.86015256,-87.7311072,1
41.86434355,-87.68434828,1
41.94175216,-87.67841068,1
41.78970113,-87.68514571,1
41.80866008,-87.60435388,1
41.8054148,-87.5844891,1
41.7741893,-87.61308091,1
41.76267072,-87.63338035,1
41.787712,-87.64741958,1
41.87966002,-87.73397923,1
41.89884409,-87.64200746,1
41.97066945,-87.75590398,1
41.94327827,-87.75566967,1
41.90956146,-87.75108028,1
41.84405082,-87.63358405,1
41.98548888,-87.71749897,1
41.86347722,-87.71944214,1
41.77612236,-87.76774533,1
41.87157568,-87.73349668,1
41.79632425,-87.69961618,1
41.75074674,-87.59182024,1
41.88995588,-87.6361683,1
41.80032239,-87.74335983,1
42.0173258,-87.67765053,1
41.92634429,-87.76237821,1
41.89859225,-87.62411093,1
41.87344122,-87.72608073,1
41.76568828,-87.68073587,1
41.75105904,-87.67316249,1
41.78678241,-87.61740242,1
41.79319936,-87.72360798,1
42.01574479,-87.697586,1
41.89344296,-87.76058882,1
41.88405702,-87.77382325,1
41.89763025,-87.7594054,1
41.89747312,-87.77315519,1
41.90232804,-87.63140162,1
41.84947382,-87.72470352,1
41.95544843,-87.65616052,1
41.91761387,-87.72167925,1
41.89253945,-87.72110318,1
41.81041257,-87.62124029,1
41.99858238,-87.68381383,1
41.96366009,-87.68875005,1
41.72160397,-87.63277857,1
41.94687999,-87.67725542,1
41.9243198,-87.68938137,1
41.8543267,-87.73062227,1
41.88017869,-87.69477473,1
41.95616325,-87.7418291,1
41.77037432,-87.62182258,1
41.78956063,-87.67539679,1
41.94857405,-87.770473,1
41.88042496,-87.75090788,1
41.90174692,-87.66745069,1
41.88979348,-87.62799844,1
41.90561122,-87.73376596,1
41.76422689,-87.58718217,1
41.83079415,-87.64279521,1
41.8959247,-87.67620883,1
41.69502387,-87.62317361,1
41.90145097,-87.72749412,1
41.90021138,-87.695218,1
41.7780353,-87.61196733,1
41.77229257,-87.61301415,1
41.78429479,-87.67403898,1
41.76396968,-87.56769228,1
41.8170567,-87.64331333,1
41.83775548,-87.7194862,1
41.95394283,-87.74818763,1
41.93059219,-87.76622112,1
41.77282502,-87.58384916,1
41.95925406,-87.75328633,1
41.84266668,-87.65583901,1
41.88570071,-87.66545062,1
41.81522707,-87.6700021,1
41.74140302,-87.61789206,1
41.85135664,-87.72475174,1
41.85637866,-87.70538504,1
41.91370593,-87.63867275,1
41.74100409,-87.61949406,1
41.72777535,-87.61622257,1
41.94564165,-87.64571462,1
41.66465875,-87.63182249,1
41.75847934,-87.61107585,1
41.92133691,-87.7168963,1
41.74863086,-87.62131882,1
41.7303452,-87.6410255,1
41.99034778,-87.7122067,1
41.74780649,-87.64638604,1
42.00864093,-87.69083498,1
41.88017492,-87.69508322,1
41.8594773,-87.64877864,1
41.7817783,-87.58786235,1
41.72946687,-87.56336889,1
41.9689208,-87.78316411,1
41.85345188,-87.72812715,1
41.71146398,-87.65245728,1
41.87400388,-87.63260753,1
41.67354738,-87.62372818,1
41.77612104,-87.60218184,1
41.8113047,-87.74116455,1
41.86341785,-87.71045576,1
41.75677787,-87.60369153,1
41.74374707,-87.55423909,1
41.83369058,-87.65590433,1
41.65622967,-87.59697093,1
41.67371615,-87.63696209,1
41.78300996,-87.61447815,1
41.99180581,-87.6616756,1
41.75142391,-87.59214227,1
41.71273104,-87.60531795,1
41.74182658,-87.56000409,1
41.75592742,-87.59173495,1
41.79240338,-87.65087896,1
41.99942682,-87.8116929,1
41.8796702,-87.7040738,1
41.8674558,-87.69714824,1
41.77905832,-87.76543175,1
41.7678308,-87.71584607,1
41.87985591,-87.65708407,1
41.91026475,-87.77274211,1
41.73501245,-87.55552807,1
41.75005974,-87.70240215,1
41.7771269,-87.70392236,1
41.76997916,-87.6493901,1
41.7994887,-87.59362043,1
41.87394967,-87.62422188,1
41.84017263,-87.71223724,1
41.99095346,-87.71766333,1
41.93055276,-87.70789941,1
41.83088485,-87.65339844,1
41.87114929,-87.68726811,1
41.94362382,-87.72119915,1
41.83665042,-87.6674287,1
41.80684038,-87.60431582,1
41.74794172,-87.66701967,1
41.76650816,-87.64077614,1
41.75464356,-87.56507643,1
41.81142569,-87.6699056,1
41.9007427,-87.644224,1
41.91980759,-87.73490441,1
42.01929734,-87.70085165,1
41.99488968,-87.70319023,1
41.83445967,-87.72672823,1
41.85436245,-87.7280268,1
41.8910473,-87.66041839,1
41.9279176,-87.79905011,1
41.97512054,-87.84325716,1
41.697382,-87.61227616,1
41.69907646,-87.61597759,1
41.71483928,-87.56823903,1
41.78906521,-87.69855094,1
41.99823067,-87.65665627,1
41.73612338,-87.58689569,1
41.90456224,-87.63146531,1
41.95693742,-87.66912279,1
41.91614711,-87.69471758,1
41.72096859,-87.6507782,1
41.87722736,-87.71459581,1
41.87746624,-87.76285388,1
41.7326349,-87.58555854,1
41.95717039,-87.6522121,1
